available_amount,monthly_expenses,savings_goal,actual_savings
4577.27,2919.73,890.34,550.13
4704.9,2819.57,1165.87,832.3
2689.44,888.36,96.73,242.74
7806.76,5512.69,1152.12,1590.11
3892.61,978.1,2154.26,1516.36
6300.89,3867.74,1861.11,1241.52
5641.57,2851.15,2161.62,221.14
8896.84,3338.1,2872.01,389.43
2098.13,1605.43,249.62,386.09
2028.37,655.42,606.81,266.78
3702.88,3158.88,264.41,245.05
4880.93,3998.44,432.15,268.96
3686.88,1667.99,68.49,1332.98
7868.68,3254.54,328.05,3202.76
3207.39,950.16,1118.53,1031.65
1762.97,1483.42,70.27,196.08
4724.2,3020.05,410.94,1121.57
7960.41,1769.19,958.11,696.01
8655.06,4826.92,2453.28,1684.43
7600.1,1976.48,4338.42,1478.15
6020.98,3622.38,1204.59,399.3
7517.73,4181.91,2523.0,1761.59
7132.51,1840.13,3742.28,2142.64
3109.3,2397.59,124.08,404.28
5956.83,2285.17,450.96,293.92
7935.48,4594.96,565.45,1430.79
3854.09,2494.85,104.62,1047.81
6885.76,6015.49,405.81,311.22
5333.32,2910.23,547.91,1003.79
5528.43,4655.61,637.45,87.65
1810.5,811.83,490.07,431.58
6995.95,5598.21,402.12,134.74
8791.18,3209.47,4396.78,3533.22
2272.88,1580.19,528.22,254.38
4294.95,1125.4,1974.29,704.13
1438.01,1280.16,99.97,129.41
1266.69,1099.17,130.96,97.33
9906.93,5048.07,2334.02,2716.73
5441.24,3083.85,1659.64,1047.37
4199.67,2597.25,83.1,328.91
3473.89,1363.59,935.39,1569.65
9820.11,6600.39,1294.37,691.26
3270.26,2253.19,30.69,262.68
7531.38,4274.46,226.56,1261.73
3553.82,1078.3,43.25,839.76
1634.41,1378.51,60.19,85.54
7149.49,2005.66,220.2,3080.63
1014.68,649.82,123.51,101.26
7081.74,1927.38,3351.35,362.07
3253.39,983.4,1114.71,1552.62
7714.94,1653.9,3267.09,2830.98
7927.75,3602.01,109.03,2203.58
7516.97,4868.8,1778.57,2210.2
1220.35,689.6,62.07,152.33
7333.63,4929.5,582.09,1051.89
9911.31,6665.49,1341.94,481.87
3183.63,949.11,1662.47,1590.03
3468.15,832.83,2104.35,1236.11
8321.74,5307.19,1887.49,594.43
2443.57,1606.05,488.65,310.07
6945.25,4095.56,1202.98,1601.69
7795.24,2900.09,2606.67,2229.52
1334.45,1024.23,35.84,76.65
5983.86,1513.8,962.66,3032.76
6182.9,3973.24,1740.58,1063.82
3730.99,1060.67,2092.7,924.99
8887.1,5848.72,785.05,1283.2
2464.75,1213.66,241.26,823.68
4277.75,3005.86,233.54,532.29
8638.02,2043.19,2558.08,3805.6
2715.78,1598.4,200.03,261.96
8392.37,2529.58,3041.6,908.72
1711.62,1159.91,33.02,356.12
5403.06,1534.3,320.88,2637.7
1677.98,422.02,278.25,683.14
7101.13,4965.01,1328.57,175.82
8115.41,1983.99,1585.78,1405.62
8648.73,3089.08,2094.06,3681.41
9831.36,7642.06,1150.03,525.52
7048.14,5404.39,1036.93,885.09
7921.56,6320.52,393.36,1145.59
5551.82,2377.68,1856.16,152.57
9214.63,5248.96,907.56,964.09
6793.83,5036.56,906.0,468.7
8951.96,2648.79,2273.58,2138.43
3119.07,2205.41,677.3,239.81
5470.64,1467.45,3145.21,1287.94
7568.37,6351.95,753.33,744.21
2824.5,1824.96,732.04,624.09
2902.06,1582.53,144.1,724.59
9802.38,5286.53,2364.37,2018.03
4911.49,1605.83,524.59,1830.49
2636.34,1165.64,325.87,1246.72
3983.17,2824.02,484.83,805.96
4576.39,2648.17,1144.57,1317.22
6607.77,3769.83,1638.05,2393.82
9307.13,3133.45,4294.21,4274.1
9879.31,6750.07,1400.08,1790.11
6865.29,3257.06,2673.97,708.74
7299.3,2393.64,3484.54,714.31
3896.46,3353.49,368.81,180.11
8714.43,4834.41,712.43,2373.23
2960.19,1686.2,541.65,738.59
1957.43,1736.16,130.32,75.22
9759.3,4454.97,4142.06,955.66
8777.25,7549.44,11.44,275.56
3732.81,2562.38,306.29,735.14
7076.54,4551.39,691.59,617.98
5203.17,1894.44,763.75,1392.15
3908.15,923.22,1951.97,630.82
3580.97,1813.58,63.73,689.24
2224.25,460.69,507.11,445.32
5943.86,1484.19,2539.1,2594.24
5019.37,3095.59,625.98,846.3
5609.68,3966.77,189.35,368.27
2938.21,933.07,979.88,1190.09
9447.5,6733.71,1134.6,288.61
6747.32,5835.14,716.49,622.29
9096.41,6551.44,1523.98,1196.23
1983.44,1486.19,392.3,209.9
6605.66,4561.2,304.79,998.45
8645.16,3089.05,3385.2,1206.64
3978.29,1800.66,961.01,760.01
2756.29,2382.78,212.91,91.36
3385.19,2243.87,426.9,188.42
3456.4,2600.31,145.46,107.85
5024.79,4412.2,22.41,113.82
3933.67,1424.01,1683.05,787.33
3441.47,1463.25,1289.5,968.76
6836.61,4453.1,309.93,900.55
1477.29,320.65,597.0,744.74
4063.27,2437.37,959.59,886.84
7207.77,5521.74,752.14,936.14
2582.65,1620.12,244.27,170.91
2988.35,1215.59,1249.37,1204.09
2806.0,1983.48,422.73,431.31
1008.33,304.74,405.39,108.92
5263.91,4349.79,476.89,317.84
1350.63,365.53,568.43,610.88
3456.46,2780.53,78.44,61.94
9953.23,5459.01,3317.07,2338.15
9265.57,4633.27,1059.17,1913.94
2935.68,1615.99,883.2,690.71
3790.02,1289.15,1787.39,1241.84
5173.34,2692.1,1292.67,269.19
8599.72,6835.09,844.62,1242.84
8223.81,6255.6,171.7,892.93
2136.17,671.04,511.3,786.62
2120.04,1423.38,340.88,82.16
4750.59,3799.46,62.29,305.32
8830.86,6833.65,178.09,334.23
8938.76,4450.99,3566.81,3291.09
1966.29,459.45,400.5,978.71
6168.68,5254.59,255.75,214.72
2401.08,1145.6,252.63,666.11
7175.16,3248.08,2029.58,474.73
9247.9,6766.32,939.18,617.44
5092.92,1959.66,1981.3,1904.0
1747.74,1370.8,154.55,26.08
6213.29,1573.43,57.22,1624.31
4676.65,3360.16,508.36,505.9
8298.09,7269.56,45.41,663.75
4063.1,3644.76,276.71,93.23
8874.07,7513.35,123.73,1138.52
3463.3,2803.66,114.49,269.51
2417.66,955.5,538.03,221.51
3758.32,3294.75,72.39,9.81
1314.24,1116.48,85.31,108.64
3531.21,2027.13,554.34,547.03
6941.06,3341.8,2742.7,339.82
2280.55,630.54,116.65,853.88
2002.28,1228.29,357.11,218.44
2191.47,1512.95,391.04,361.42
1697.97,819.77,89.66,174.1
8871.72,4295.87,2329.88,1858.09
9497.04,5710.74,2617.81,1609.33
1419.05,311.41,697.86,471.49
7840.65,6825.33,759.59,467.23
7634.37,3076.15,2627.67,1907.33
9972.18,2977.93,2204.52,3010.68
4130.84,842.04,2421.74,806.87
3569.58,2855.04,128.82,100.99
5077.74,4083.75,464.16,119.16
8709.18,2322.86,3911.78,4079.44
7557.34,2316.85,3656.95,997.98
5244.61,2693.27,1870.73,434.3
3201.07,1056.33,145.8,2062.66
7543.14,5393.91,1248.38,1027.78
8690.74,2091.23,1077.59,4797.89
4599.56,2689.81,1190.34,789.94
7017.27,3283.76,2092.83,278.93
4601.91,2418.13,316.83,81.07
5306.44,2639.05,1777.19,1709.09
5724.19,1758.54,1465.04,576.74
7981.53,2827.04,2242.64,1526.13
9797.55,2403.98,5745.72,2513.01
4999.3,1403.3,1888.98,2107.78
4080.84,3609.61,221.88,190.22
4362.32,1726.83,35.34,550.7
2205.0,914.89,205.61,283.58
3672.45,1061.24,55.49,212.83
1778.03,1295.5,128.67,366.02
4851.05,4108.35,204.69,289.03
2506.22,1886.74,262.82,30.79
4117.66,2589.31,843.36,778.38
8142.2,6263.49,269.55,597.45
3213.35,1551.92,799.68,1354.66
6507.05,5216.37,946.82,747.25
9110.63,6914.63,325.02,507.8
6102.36,1227.84,2570.19,2350.03
2744.13,1485.83,45.89,282.18
4102.9,1580.57,1071.78,1443.84
6313.32,1643.76,2770.13,2224.19
5559.5,4405.0,31.44,213.1
2337.58,480.52,495.71,1287.17
5021.17,3570.62,1018.81,483.57
5887.6,5250.18,114.98,109.08
3405.99,1830.43,911.15,496.68
6512.01,2994.67,1722.76,209.49
1631.44,1018.15,80.31,251.02
4029.46,3075.64,565.96,199.59
8238.49,3033.22,2215.7,1881.32
3333.56,1251.72,186.58,425.72
6446.59,4029.28,1835.94,1218.57
4690.27,4023.85,262.28,110.58
3848.14,1573.54,1355.81,777.55
9245.19,4287.25,863.47,4183.63
4089.36,3661.34,46.97,195.11
3130.08,1012.13,1256.04,544.88
9183.71,2331.54,3693.73,1160.13
7713.5,4727.05,654.89,896.82
7136.2,1548.46,3336.03,3526.11
1445.81,471.77,393.51,577.69
2180.84,1386.03,221.66,675.95
6745.06,4462.93,1436.63,521.47
2884.9,1607.75,630.18,220.55
3030.74,1420.28,653.55,809.73
8012.25,4834.1,1965.64,457.66
3573.32,2323.98,544.54,791.73
1644.29,1253.66,293.29,276.86
1327.89,1002.46,212.98,102.13
4988.6,3319.22,478.36,557.14
6554.16,5413.49,424.25,455.19
8819.97,6937.94,1441.38,811.37
1997.24,585.73,1010.87,743.02
2770.06,2409.05,55.22,70.53
5768.21,4754.27,222.5,630.65
4276.98,1816.21,717.4,1662.93
5342.84,1144.06,2955.43,1340.06
9317.12,5802.55,2607.58,1550.89
5904.02,2992.7,1868.7,1515.55
4736.09,3432.23,287.59,975.99
9904.96,5618.29,3042.04,1985.81
1586.94,402.36,31.16,130.87
9389.02,3485.97,1996.67,5083.42
5514.96,4509.95,303.62,280.92
5533.81,1252.76,1833.11,868.24
9297.68,6654.06,1185.7,1110.44
5565.92,2250.64,597.82,1422.12
4945.66,2556.16,391.03,412.86
3452.4,1973.75,950.55,279.17
6929.35,2598.9,263.97,2579.05
6126.81,4021.47,830.83,1313.31
2929.11,2007.64,141.28,117.74
7384.72,1916.64,1397.93,574.93
6796.78,3138.41,811.56,1858.23
4576.0,3299.59,723.49,298.07
1039.61,733.08,111.83,49.87
5019.23,2917.29,503.53,1018.89
1054.52,784.96,179.28,79.35
1674.99,461.21,83.31,298.06
4875.49,1378.53,2143.94,1177.19
1737.28,1147.03,117.25,233.74
3480.99,2385.64,804.44,314.83
6899.42,5313.72,7.05,620.42
3777.54,1234.22,1132.62,1486.72
9978.84,5605.51,2177.09,3539.4
9246.72,6126.71,1440.95,1510.47
6267.79,2235.03,2629.41,2040.66
9702.52,5451.36,381.46,1804.72
8812.16,5700.68,1034.39,1802.92
3870.09,1354.97,1737.92,1194.5
7746.37,3585.75,2958.15,704.3
2231.49,784.23,576.99,1023.87
7160.96,5958.35,536.81,241.49
5419.74,1982.32,2100.7,1062.93
1151.43,327.68,513.77,508.15
3468.07,778.96,1910.52,1882.93
9598.44,2221.73,4979.92,2963.95
3842.48,1283.81,848.3,972.85
2633.09,1647.65,512.24,395.8
2687.78,570.76,818.41,481.73
5312.92,2129.0,300.46,597.11
8583.84,2066.28,4284.29,2933.1
7822.02,3774.6,1948.47,520.0
4931.67,1154.03,175.3,867.07
2878.54,1799.89,584.08,279.68
1414.58,964.6,101.91,111.08
5163.67,3676.21,82.42,928.62
8332.98,2975.21,2599.97,2602.03
7567.14,6113.87,851.28,233.55
4677.41,3195.61,613.21,476.21
6352.32,1522.37,21.82,1538.84
4926.22,2505.16,1117.33,177.26
6211.14,4580.28,8.62,819.66
5657.55,2362.74,2441.87,1888.41
7128.7,3329.75,812.38,2096.12
5569.38,3568.43,1394.27,1357.27
9465.5,2260.71,69.8,2637.67
4852.25,4254.72,46.47,81.14
1143.25,368.28,279.86,294.99
3127.36,683.86,1482.93,696.89
5505.46,1121.61,3305.64,1230.09
5865.15,2813.44,1272.18,587.82
5971.46,4890.49,307.39,328.08
7430.97,5750.33,59.9,823.7
3471.83,2910.9,261.94,347.68
6984.13,4006.43,905.33,910.77
7336.29,3771.75,2592.51,663.86
4701.53,2210.2,956.79,1832.45
4619.52,1074.0,2171.12,517.7
2610.32,2183.97,289.31,148.9
4725.89,2586.59,168.2,700.57
8081.35,4190.56,1372.19,598.59
9180.76,5146.89,2884.11,3308.74
6342.52,4794.36,525.7,221.03
3694.33,1319.36,1073.78,953.81
7140.61,4976.51,1511.59,584.69
7661.32,5344.07,431.18,843.58
3989.92,3170.73,586.26,453.81
8438.93,1739.08,2128.02,3945.12
1663.26,531.04,537.16,387.52
1096.78,581.0,135.36,36.75
2106.74,1675.65,181.79,291.55
2404.08,2104.96,11.79,210.03
8910.36,5492.42,178.44,1349.99
4824.84,1681.43,1042.92,1405.79
3474.39,1143.8,624.51,855.8
4861.68,3148.47,843.98,707.77
4553.57,1580.31,90.17,1129.26
3713.16,2180.22,205.62,1185.95
2241.1,1757.84,81.03,196.65
6903.24,3264.36,1282.32,1933.13
2229.44,1036.53,235.56,702.68
7978.82,1797.61,680.74,1479.53
2815.19,1063.75,837.29,154.88
7582.34,5222.22,1404.5,561.94
8250.27,3731.38,2477.32,782.47
2127.93,661.38,324.03,1095.45
1780.71,487.98,883.65,377.84
9546.15,2544.41,3427.06,3611.59
5167.42,3417.7,860.4,650.0
6672.12,4195.66,421.69,880.35
1209.34,680.82,102.41,367.7
3508.39,1930.42,599.31,1305.83
5548.58,1704.5,731.36,588.49
8975.96,4940.58,2221.33,2010.69
3442.95,833.05,644.24,211.3
7976.72,6765.07,147.26,457.5
6959.92,1674.69,641.05,2479.13
2037.44,1011.53,104.42,154.82
3640.38,729.53,1024.04,1077.39
3140.78,2356.54,1.91,129.83
4982.75,1576.14,1478.12,645.43
6718.01,5693.12,244.58,737.75
4900.78,1131.02,1666.17,2713.98
3200.83,2479.21,540.02,565.08
7262.91,4790.95,1718.6,1210.28
6260.24,2346.43,1804.83,1691.6
5673.83,1938.71,1249.23,1109.19
5989.78,2697.64,1839.28,389.68
2997.11,2337.39,487.21,522.02
7123.88,5723.11,548.59,306.51
4487.5,1448.12,241.47,1632.19
4271.21,1911.0,1446.5,1137.01
2347.61,859.8,12.47,901.47
6371.54,1821.3,2783.43,2491.99
6423.98,4191.74,151.64,533.49
4062.71,1796.16,193.32,514.7
8738.65,3126.42,3509.7,477.35
8609.12,6940.66,920.35,198.44
1981.49,1434.25,246.0,85.29
7255.35,5380.8,1230.58,406.25
4544.51,1033.59,2391.27,2021.54
9997.43,8403.76,583.3,556.17
3025.21,1822.14,958.9,755.88
3524.72,1947.98,451.05,650.62
4978.96,1032.68,541.45,1030.36
3418.44,2831.71,397.09,211.87
7227.94,4197.43,1007.51,864.93
5328.17,4143.23,828.99,618.31
2987.91,1968.61,49.88,251.26
5557.37,4210.74,119.64,313.56
8999.09,6164.85,91.31,993.87
8131.56,6868.52,608.29,122.8
5489.46,1964.34,2345.94,2437.18
3596.43,1228.07,762.92,1048.96
2618.98,1830.09,57.24,534.42
8905.45,4906.69,1194.73,1907.4
7391.5,4578.39,783.27,1169.46
6149.47,4279.91,962.41,900.0
8914.91,5199.17,1938.58,600.92
2095.21,1574.31,42.93,202.32
7142.4,3022.72,1384.8,700.08
2950.41,2364.14,301.35,394.72
2085.2,574.21,312.91,425.12
5190.48,3341.64,602.1,404.67
4486.54,3692.84,389.67,234.18
9470.56,3569.32,1901.95,707.37
3915.82,1679.04,55.22,340.78
8334.12,3448.74,870.05,3038.38
7739.44,4604.85,1946.16,955.85
7011.31,3428.6,712.25,622.85
9283.6,2558.3,4399.49,2828.53
4671.32,3848.71,307.27,572.73
4507.04,1547.15,1119.84,569.8
2448.53,1405.1,643.18,722.03
3481.86,2146.09,409.59,281.92
8917.99,2037.99,1312.6,1634.64
5269.44,1406.93,324.55,1721.37
4072.18,3584.26,262.27,360.03
2945.01,1958.9,370.73,171.01
5364.64,1198.97,2697.38,1306.13
7449.99,5631.74,665.73,653.08
3580.23,1990.54,527.54,469.98
7819.45,1975.5,1397.18,5058.67
6668.09,4511.14,344.12,915.73
8088.06,4444.76,2420.42,436.06
3258.19,1119.0,162.94,1040.02
6679.25,5439.53,894.71,806.44
2383.62,962.9,30.58,582.72
4274.17,1706.21,1072.9,1135.27
7519.24,2939.58,213.7,1490.09
6685.02,4928.32,1095.63,1066.37
2690.75,1868.14,139.18,260.78
8725.08,7261.03,662.83,277.75
1480.16,533.65,693.94,440.21
6356.94,4770.6,823.96,77.49
9854.38,5923.78,560.72,2508.55
5783.54,2406.39,2152.4,1138.2
8206.05,1844.87,2246.67,1953.47
6356.63,4915.35,15.19,905.0
8047.79,2967.62,1978.28,2304.26
6900.35,4431.54,1604.69,405.25
7220.19,4218.09,1032.62,1260.04
3050.3,619.56,1474.83,730.01
7676.39,6878.36,450.43,205.15
3141.19,2418.81,264.05,138.48
9825.76,5311.12,1167.6,2845.67
3050.08,2062.59,573.97,775.34
3130.16,1670.3,430.85,955.23
8728.06,6294.77,331.1,1582.62
3186.87,937.04,577.51,295.2
4248.13,2176.93,1452.88,128.3
7431.76,3231.89,952.16,1122.69
2428.74,1267.21,218.33,493.26
2431.65,1253.1,125.79,893.65
5377.23,1614.06,166.11,631.62
3193.27,2821.39,290.57,124.85
3120.92,658.03,1057.62,1416.61
1083.15,224.27,501.34,168.96
4334.05,1999.77,1443.47,601.61
3864.25,2450.96,398.34,413.6
1280.4,417.1,551.76,235.72
6591.1,3778.25,2163.6,1977.31
6639.9,4687.37,1158.65,495.31
1637.2,435.24,684.38,690.71
3853.37,3426.02,147.77,207.63
8855.25,3858.15,3363.33,903.24
6239.5,4053.75,155.34,419.04
4707.77,1306.43,2039.95,551.17
5185.92,3612.72,455.59,117.61
2874.52,2266.04,275.51,267.21
8306.93,2273.6,4310.04,2328.09
9226.04,2658.06,3179.01,4721.37
9195.98,3648.35,113.53,634.33
3015.41,628.28,1379.96,707.46
3796.66,3379.93,309.73,163.86
2445.6,1513.51,478.73,409.13
3764.81,2354.18,972.11,846.63
3995.25,3480.95,339.56,284.96
6697.95,5240.61,1004.15,865.22
2706.82,2084.17,171.4,124.32
9274.57,4059.03,1978.42,3942.39
1927.9,837.49,739.76,838.23
1061.9,429.24,460.78,206.14
8694.51,3848.95,569.22,1819.73
7333.93,3363.75,576.57,2928.44
4198.24,1251.09,817.73,1461.13
6359.5,2856.45,2158.71,1552.33
3011.9,1544.27,1027.32,466.91
2515.51,1047.82,681.29,1375.89
5240.34,1654.6,324.92,1592.97
4178.69,1927.99,546.92,1370.49
6537.07,3508.02,2076.77,758.82
